"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os01g0202800","LOC_Os01g10600","OsR498G0100366800.01",1,2,8.3214580492052e-06,5547921,"Os2669",5447921,5647921,9,266629,"IGDBv2","gene",5624479,5628102,".","-",".","ID=OsR498G0100366800.01;Name=OsR498G0100366800.01;","aquaporin protein, putative, expressed","Os01t0202800-01","Nodulin 26-like intrinsic protein 1;2, Mediation of internal aluminum detoxification, Aluminum tolerance","OsNIP1;2","nodulin 26-like intrinsic protein 1;2","NIP1;2","NOD26 LIKE INTRINSIC PROTEIN 1;2","OsNIP1;2, NIP1-2, OsNIP1.2, NIP1.2","Aquaporin NIP1-2, NOD26-like intrinsic protein 1-2","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: channel activity (GO:0015267)","Major intrinsic protein (IPR000425), Major intrinsic protein, conserved site (IPR022357), Aquaporin-like (IPR023271), Aquaporin transporter (IPR034294)","Inferred from literature","Inferred from literature","September 26, 2022","36172551","8518","plasma membrane (GO:0005886)","","","aluminum sensitivity (TO:0000354) | mineral and ion content related trait (TO:0000465)"
"Os01g0203000","LOC_Os01g10610","OsR498G0100367000.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5629181,5631630,".","-",".","ID=OsR498G0100367000.01;Name=OsR498G0100367000.01;","BES1%2FBZR1 homolog protein, putative, expressed","Os01t0203000-01","BZR1, transcriptional repressor family protein.","","","BZR2","BRASSINAZOLE RESISTANT 2","OsBZR2, OsBES1-2, BES1-2","BRASSINAZOLE-RESISTANT2, BRI1-EMSSUPPRESSOR1-2, BRI1-EMSSUPPRESSOR 1-2","Biological Process: DNA-templated transcription (GO:0006351), Biological Process: brassinosteroid mediated signaling pathway (GO:0009742), Molecular Function: DNA-binding transcription factor activity (GO:0003700)","BES1/BZR1 plant transcription factor, N-terminal (IPR008540), BZR family (IPR033264)","AK067471 (DDBJ, Best hit)","B4FHG9 (UniProt)","","","22435","","","","heat tolerance (TO:0000259) | drought tolerance (TO:0000276) | osmotic response sensitivity (TO:0000095) | cold tolerance (TO:0000303) | salt tolerance (TO:0006001)"
"Os01g0203000","LOC_Os01g10610","OsR498G0100367000.01",1,2,8.3214580492052e-06,5547921,"Os2669",5447921,5647921,9,266629,"IGDBv2","gene",5629181,5631630,".","-",".","ID=OsR498G0100367000.01;Name=OsR498G0100367000.01;","BES1%2FBZR1 homolog protein, putative, expressed","Os01t0203000-01","BZR1, transcriptional repressor family protein.","","","BZR2","BRASSINAZOLE RESISTANT 2","OsBZR2, OsBES1-2, BES1-2","BRASSINAZOLE-RESISTANT2, BRI1-EMSSUPPRESSOR1-2, BRI1-EMSSUPPRESSOR 1-2","Biological Process: DNA-templated transcription (GO:0006351), Biological Process: brassinosteroid mediated signaling pathway (GO:0009742), Molecular Function: DNA-binding transcription factor activity (GO:0003700)","BES1/BZR1 plant transcription factor, N-terminal (IPR008540), BZR family (IPR033264)","AK067471 (DDBJ, Best hit)","B4FHG9 (UniProt)","","","22435","","","","heat tolerance (TO:0000259) | drought tolerance (TO:0000276) | osmotic response sensitivity (TO:0000095) | cold tolerance (TO:0000303) | salt tolerance (TO:0006001)"
"Os01g0203300","LOC_Os01g10630","OsR498G0100367600.01",1,2,8.3214580492052e-06,5547921,"Os2669",5447921,5647921,9,266629,"IGDBv2","gene",5635795,5639764,".","-",".","ID=OsR498G0100367600.01;Name=OsR498G0100367600.01;","expressed protein","Os01t0203300-01","Conserved hypothetical protein.","","","","","","","","","AK106329 (DDBJ, Best hit)","B8A6L0 (UniProt)","","","","","","",""
"Os01g0203300","LOC_Os01g10630","OsR498G0100367600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5635795,5639764,".","-",".","ID=OsR498G0100367600.01;Name=OsR498G0100367600.01;","expressed protein","Os01t0203300-01","Conserved hypothetical protein.","","","","","","","","","AK106329 (DDBJ, Best hit)","B8A6L0 (UniProt)","","","","","","",""
"Os01g0203400","LOC_Os01g10640","OsR498G0100368300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5645790,5647218,".","+",".","ID=OsR498G0100368300.01;Name=OsR498G0100368300.01;","expressed protein","Os01t0203400-01","Hypothetical protein.","","","CEP8","C-TERMINALLY ENCODED PEPTIDE 8","OsCEP7, CEP7, OsCEP8, OsCEP1, CEP1","C-terminally encoded peptide 1","","","AK120469 (DDBJ, Best hit)","longestORF","","","20956","","","","cold tolerance (TO:0000303) | salt tolerance (TO:0006001) | drought tolerance (TO:0000276)"
"Os01g0203400","LOC_Os01g10640","OsR498G0100368300.01",1,2,8.3214580492052e-06,5547921,"Os2669",5447921,5647921,9,266629,"IGDBv2","gene",5645790,5647218,".","+",".","ID=OsR498G0100368300.01;Name=OsR498G0100368300.01;","expressed protein","Os01t0203400-01","Hypothetical protein.","","","CEP8","C-TERMINALLY ENCODED PEPTIDE 8","OsCEP7, CEP7, OsCEP8, OsCEP1, CEP1","C-terminally encoded peptide 1","","","AK120469 (DDBJ, Best hit)","longestORF","","","20956","","","","cold tolerance (TO:0000303) | salt tolerance (TO:0006001) | drought tolerance (TO:0000276)"
"Os01g0203800","LOC_Os01g10680","OsR498G0100369400.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5659997,5669058,".","-",".","ID=OsR498G0100369400.01;Name=OsR498G0100369400.01;","GIL1, putative, expressed","Os01t0203800-02","Protein of unknown function DUF641, plant domain containing protein.","","","","","","","Biological Process: negative gravitropism (GO:0009959), Biological Process: response to red or far red light (GO:0009639)","Domain of unknown function DUF641, plant (IPR006943), Protein gravitropic in the light 1-like (IPR040225)","AK101527 (DDBJ, Best hit)","A2WLU3 (UniProt)","","","","","","",""
"Os01g0203800","LOC_Os01g10680","OsR498G0100369400.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5659997,5669058,".","-",".","ID=OsR498G0100369400.01;Name=OsR498G0100369400.01;","GIL1, putative, expressed","Os01t0203800-01","Protein of unknown function DUF641, plant domain containing protein.","","","","","","","Biological Process: negative gravitropism (GO:0009959), Biological Process: response to red or far red light (GO:0009639)","Domain of unknown function DUF641, plant (IPR006943), Protein gravitropic in the light 1-like (IPR040225)","AK100265 (DDBJ, Best hit)","A2WLU3 (UniProt)","","","","","","",""
"Os01g0204000","LOC_Os01g10690","OsR498G0100370600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5680546,5685909,".","-",".","ID=OsR498G0100370600.01;Name=OsR498G0100370600.01;","POLD3 - Putative DNA polymerase delta complex subunit, expressed","Os01t0204000-02","Hypothetical conserved gene.","","","","","","","Biological Process: DNA replication (GO:0006260), Cellular Component: delta DNA polymerase complex (GO:0043625), Cellular Component: nucleus (GO:0005634)","DNA polymerase delta subunit 3 (IPR019038), DNA polymerase delta subunit 3 superfamily (IPR041913)","AK067829 (DDBJ, Best hit)","B8A6L1 (UniProt)","","","","","","",""
"Os01g0204000","LOC_Os01g10690","OsR498G0100370600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5680546,5685909,".","-",".","ID=OsR498G0100370600.01;Name=OsR498G0100370600.01;","POLD3 - Putative DNA polymerase delta complex subunit, expressed","Os01t0204000-01","DNA polymerase subunit Cdc27 domain containing protein.","","","","","","","Biological Process: DNA replication (GO:0006260), Cellular Component: delta DNA polymerase complex (GO:0043625), Cellular Component: nucleus (GO:0005634)","DNA polymerase delta subunit 3 (IPR019038), DNA polymerase delta subunit 3 superfamily (IPR041913)","AK101188 (DDBJ, Best hit), AK101572 (DDBJ, Best hit)","B8A6L1 (UniProt)","","","","","","",""
"Os01g0204300","LOC_Os01g10710","OsR498G0100371300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5694534,5695805,".","+",".","ID=OsR498G0100371300.01;Name=OsR498G0100371300.01;","receptor-like protein kinase, putative, expressed","Os01t0204300-01","Lectin receptor-like kinase, Positive regulation of plant height by controlling internode elongation","OsSRK1","","SRK1","","OsSRK1","","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674)","Protein kinase domain (IPR000719), Bulb-type lectin domain (IPR001480), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), S-receptor-like serine/threonine-protein kinase (IPR024171), Bulb-type lectin domain superfamily (IPR036426)","XM_015788849, Inferred from literature","Q9LWP1","June 27, 2023","37313323","26128","plasma membrane (GO:0005886)","","","plant height (TO:0000207) | internode length (TO:0000145)"
"Os01g0205100","LOC_Os01g10790","OsR498G0100373300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5730517,5734677,".","+",".","ID=OsR498G0100373300.01;Name=OsR498G0100373300.01;","WD domain, G-beta repeat domain containing protein, expressed","Os01t0205100-01","WD40 repeat-like domain containing protein.","","","","","OsWD40-8","","Molecular Function: protein binding (GO:0005515)","WD40 repeat (IPR001680), WD40/YVTN repeat-like-containing domain superfamily (IPR015943), WD40-repeat-containing domain superfamily (IPR036322)","AK121987 (DDBJ, Best hit)","NP_568648.1 (RefSeq)","","","10689","","","",""
"Os01g0205100","LOC_Os01g10790","OsR498G0100372900.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5710998,5714511,".","+",".","ID=OsR498G0100372900.01;Name=OsR498G0100372900.01;","WD domain, G-beta repeat domain containing protein, expressed","Os01t0205100-01","WD40 repeat-like domain containing protein.","","","","","OsWD40-8","","Molecular Function: protein binding (GO:0005515)","WD40 repeat (IPR001680), WD40/YVTN repeat-like-containing domain superfamily (IPR015943), WD40-repeat-containing domain superfamily (IPR036322)","AK121987 (DDBJ, Best hit)","NP_568648.1 (RefSeq)","","","10689","","","",""
"Os01g0205200","LOC_Os01g10800","OsR498G0100373900.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5734688,5737962,".","+",".","ID=OsR498G0100373900.01;Name=OsR498G0100373900.01;","pentatricopeptide, putative, expressed","Os01t0205200-01","Pentatricopeptide repeat domain containing protein.","","","","","","","Biological Process: RNA modification (GO:0009451), Molecular Function: RNA binding (GO:0003723), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)","Pentatricopeptide repeat (IPR002885), Tetratricopeptide-like helical domain superfamily (IPR011990), DYW domain (IPR032867), Pentatricopeptide repeat-containing protein At1g15510-like (IPR045215), E motif (IPR046848)","AK110817 (DDBJ, Best hit)","XP_002445851.1 (RefSeq)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0205200","LOC_Os01g10800","OsR498G0160191600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5733406,5737938,".","-",".","ID=OsR498G0160191600.01;Name=OsR498G0160191600.01;","pentatricopeptide, putative, expressed","Os01t0205200-01","Pentatricopeptide repeat domain containing protein.","","","","","","","Biological Process: RNA modification (GO:0009451), Molecular Function: RNA binding (GO:0003723), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)","Pentatricopeptide repeat (IPR002885), Tetratricopeptide-like helical domain superfamily (IPR011990), DYW domain (IPR032867), Pentatricopeptide repeat-containing protein At1g15510-like (IPR045215), E motif (IPR046848)","AK110817 (DDBJ, Best hit)","XP_002445851.1 (RefSeq)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0205300","LOC_Os01g10810","OsR498G0100374100.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5738224,5739498,".","+",".","ID=OsR498G0100374100.01;Name=OsR498G0100374100.01;","rho termination factor, N-terminal domain containing protein, expressed","Os01t0205300-00","Similar to rho termination factor, N-terminal domain containing protein.","","","","","","","Biological Process: DNA-templated transcription termination (GO:0006353)","Rho termination factor, N-terminal (IPR011112), SAP domain superfamily (IPR036361)","EU971948 (DDBJ)","NP_001151708.1 (RefSeq)","","","","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0205500","LOC_Os01g10820","OsR498G0100374300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5739990,5742378,".","+",".","ID=OsR498G0100374300.01;Name=OsR498G0100374300.01;","ribosomal protein L5, putative, expressed","Os01t0205500-01","Similar to 60S ribosomal protein L11-2 (L16). Splice isoform 2.","","","","","","Ribosomal protein L11e","Biological Process: translation (GO:0006412), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)","Large ribosomal subunit protein uL5 (IPR002132), Large ribosomal subunit protein uL5, conserved site (IPR020929), Large ribosomal subunit protein uL5 domain superfamily (IPR022803), Large ribosomal subunit protein uL5, C-terminal (IPR031309), Large ribosomal subunit protein uL5, N-terminal (IPR031310)","AK067763 (DDBJ, Best hit)","Q0DK10 (UniProt)","","","17656","","","",""
"Os01g0205600","LOC_Os01g10830","OsR498G0160192200.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5743376,5744119,".","+",".","ID=OsR498G0160192200.01;Name=OsR498G0160192200.01;","carnitine racemase like protein, putative, expressed","Os01t0205600-01","Crotonase, core domain containing protein.","","","","","","","","Enoyl-CoA hydratase/isomerase (IPR001753), ClpP/crotonase-like domain superfamily (IPR029045)","AK067719 (DDBJ, Best hit)","NP_001151890.1 (RefSeq)","","","","","","",""
"Os01g0205700","LOC_Os01g10840","OsR498G0100374600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5743336,5748503,".","-",".","ID=OsR498G0100374600.01;Name=OsR498G0100374600.01;","CGMC_GSK.2 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed","Os01t0205700-01","Orthologue of Arabidopsis brassinosteroid insensitive 2 (BIN2), GSK3/SHAGGY-like protein kinase, Negative regulation of brassinosteroid (BR)-signaling, Response to abiotic stresses","OsGSK1","glycogen synthase kinase3-like gene 1","GSK1","GSK3-LIKE KINASE 1","Os GSK1, OsGSK1, OsSK21/OsGSK1, OsSK21, SK21","GSK3/SHAGGY-Like Kinase 1, glycogen synthase kinase3-like gene 1, GSK3/SHAGGY-Like Kinase 21, GSK3-like Kinase 1","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), Glycogen synthase kinase 3, catalytic domain (IPR039192)","AK099863 (truncated), Inferred from literature","Q9LWN0","March 10, 2021","17690841","10941","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.","brassinosteroid sensitivity (TO:0002677) | plant height (TO:0000207) | drought tolerance (TO:0000276) | salt tolerance (TO:0006001) | cold tolerance (TO:0000303)"
"Os01g0205900","LOC_Os01g10850","OsR498G0100376100.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5759333,5760777,".","+",".","ID=OsR498G0100376100.01;Name=OsR498G0100376100.01;","peroxidase precursor, putative, expressed","Os01t0205900-01","Similar to Class III peroxidase GvPx2b (Fragment).","","","","","prx2","class III peroxidase 2","Biological Process: hydrogen peroxide catabolic process (GO:0042744), Biological Process: response to oxidative stress (GO:0006979), Molecular Function: heme binding (GO:0020037), Molecular Function: peroxidase activity (GO:0004601)","Plant peroxidase (IPR000823), Haem peroxidase (IPR002016), Haem peroxidase superfamily (IPR010255), Peroxidases heam-ligand binding site (IPR019793), Peroxidase, active site (IPR019794), Secretory peroxidase (IPR033905)","AK105932 (DDBJ, Best hit)","Q5U1U1 (UniProt)","","","14532","","","",""
"Os01g0205900","LOC_Os01g10850","OsR498G0100376100.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5759333,5760777,".","+",".","ID=OsR498G0100376100.01;Name=OsR498G0100376100.01;","peroxidase precursor, putative, expressed","Os01t0205900-02","Similar to Class III peroxidase GvPx2b (Fragment).","","","","","prx2","class III peroxidase 2","Biological Process: hydrogen peroxide catabolic process (GO:0042744), Biological Process: response to oxidative stress (GO:0006979), Molecular Function: heme binding (GO:0020037), Molecular Function: peroxidase activity (GO:0004601)","Plant peroxidase (IPR000823), Haem peroxidase (IPR002016), Haem peroxidase superfamily (IPR010255), Peroxidases heam-ligand binding site (IPR019793), Peroxidase, active site (IPR019794), Secretory peroxidase (IPR033905)","AK060687 (DDBJ, Best hit)","Q5U1U1 (UniProt)","","","14532","","","",""
"Os01g0206200","LOC_Os01g10860","OsR498G0100376800.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5764771,5767652,".","-",".","ID=OsR498G0100376800.01;Name=OsR498G0100376800.01;","expressed protein","Os01t0206200-01","Conserved hypothetical protein.","","","","","","","","","AK102840 (DDBJ, Best hit)","B8A6K5 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0206300","LOC_Os01g10870","OsR498G0100377100.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5769631,5771166,".","+",".","ID=OsR498G0100377100.01;Name=OsR498G0100377100.01;","CAMK_KIN1%2FSNF1%2FNim1_like.7 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206300-00","Similar to CBL-interacting protein kinase 18.","","","CIPK13","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 13","OsCIPK13, OsSnRK3.1, SnRK3.1","Putative CBL-interacting protein kinase 13, Sucrose nonfermenting-1-related protein kinase 3.1","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), NAF/FISL domain (IPR018451)","Q5QNM6 (UniProt)","Q5QNM6 (UniProt)","","","7400","","","",""
"Os01g0206700","LOC_Os01g10890","OsR498G0100377300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5777975,5781640,".","+",".","ID=OsR498G0100377300.01;Name=OsR498G0100377300.01;","CAMK_KIN1%2FSNF1%2FNim1_like.8 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206700-03","Similar to Serine/threonine protein kinase (CBL-interacting protein kinase 20).","","","CIPK05","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 5","OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2","CBL-interacting protein kinase 5, Sucrose nonfermenting-1-related protein kinase 3.2","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), NAF/FISL domain (IPR018451)","AK071552 (DDBJ, Best hit)","B3GLZ8 (UniProt)","","","7392","","","","bacterial leaf streak disease resistance (TO:0000203) | flooding related trait (TO:0000114) | cold tolerance (TO:0000303)"
"Os01g0206700","LOC_Os01g10890","OsR498G0100377300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5777975,5781640,".","+",".","ID=OsR498G0100377300.01;Name=OsR498G0100377300.01;","CAMK_KIN1%2FSNF1%2FNim1_like.8 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206700-01","Similar to Serine/threonine protein kinase (CBL-interacting protein kinase 20).","","","CIPK05","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 5","OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2","CBL-interacting protein kinase 5, Sucrose nonfermenting-1-related protein kinase 3.2","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), NAF/FISL domain (IPR018451)","AK065589 (DDBJ, Best hit)","Q9LWM4 (UniProt)","","","7392","","","","bacterial leaf streak disease resistance (TO:0000203) | flooding related trait (TO:0000114) | cold tolerance (TO:0000303)"
"Os01g0206700","LOC_Os01g10890","OsR498G0100377300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5777975,5781640,".","+",".","ID=OsR498G0100377300.01;Name=OsR498G0100377300.01;","CAMK_KIN1%2FSNF1%2FNim1_like.8 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206700-02","Similar to cDNA clone:J013031K24, full insert sequence.","","","CIPK05","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 5","OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2","CBL-interacting protein kinase 5, Sucrose nonfermenting-1-related protein kinase 3.2","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Protein kinase-like domain superfamily (IPR011009), NAF/FISL domain (IPR018451)","AK069681 (DDBJ, Best hit)","B3GLZ8 (UniProt)","","","7392","","","","bacterial leaf streak disease resistance (TO:0000203) | flooding related trait (TO:0000114) | cold tolerance (TO:0000303)"
"Os01g0206700","LOC_Os01g10890","OsR498G0100377600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5779612,5781601,".","-",".","ID=OsR498G0100377600.01;Name=OsR498G0100377600.01;","CAMK_KIN1%2FSNF1%2FNim1_like.8 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206700-03","Similar to Serine/threonine protein kinase (CBL-interacting protein kinase 20).","","","CIPK05","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 5","OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2","CBL-interacting protein kinase 5, Sucrose nonfermenting-1-related protein kinase 3.2","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), NAF/FISL domain (IPR018451)","AK071552 (DDBJ, Best hit)","B3GLZ8 (UniProt)","","","7392","","","","bacterial leaf streak disease resistance (TO:0000203) | flooding related trait (TO:0000114) | cold tolerance (TO:0000303)"
"Os01g0206700","LOC_Os01g10890","OsR498G0100377600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5779612,5781601,".","-",".","ID=OsR498G0100377600.01;Name=OsR498G0100377600.01;","CAMK_KIN1%2FSNF1%2FNim1_like.8 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206700-01","Similar to Serine/threonine protein kinase (CBL-interacting protein kinase 20).","","","CIPK05","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 5","OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2","CBL-interacting protein kinase 5, Sucrose nonfermenting-1-related protein kinase 3.2","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), NAF/FISL domain (IPR018451)","AK065589 (DDBJ, Best hit)","Q9LWM4 (UniProt)","","","7392","","","","bacterial leaf streak disease resistance (TO:0000203) | flooding related trait (TO:0000114) | cold tolerance (TO:0000303)"
"Os01g0206700","LOC_Os01g10890","OsR498G0100377600.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5779612,5781601,".","-",".","ID=OsR498G0100377600.01;Name=OsR498G0100377600.01;","CAMK_KIN1%2FSNF1%2FNim1_like.8 - CAMK includes calcium%2Fcalmodulin depedent protein kinases, expressed","Os01t0206700-02","Similar to cDNA clone:J013031K24, full insert sequence.","","","CIPK05","CALCINEURIN B-LIKE PROTEIN-INTERACTING PROTEIN KINASE 5","OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2","CBL-interacting protein kinase 5, Sucrose nonfermenting-1-related protein kinase 3.2","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), NAF domain (IPR004041), Protein kinase-like domain superfamily (IPR011009), NAF/FISL domain (IPR018451)","AK069681 (DDBJ, Best hit)","B3GLZ8 (UniProt)","","","7392","","","","bacterial leaf streak disease resistance (TO:0000203) | flooding related trait (TO:0000114) | cold tolerance (TO:0000303)"
"Os01g0206800","LOC_Os01g10900","OsR498G0100378000.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5784801,5789230,".","-",".","ID=OsR498G0100378000.01;Name=OsR498G0100378000.01;","MRH1, putative, expressed","Os01t0206800-01","Protein kinase, core domain containing protein.","","","","","","","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein binding (GO:0005515), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245), Leucine-rich repeat (IPR001611), Protein kinase-like domain superfamily (IPR011009), Leucine-rich repeat-containing N-terminal, plant-type (IPR013210), Leucine-rich repeat domain superfamily (IPR032675)","AK100525 (DDBJ, Best hit)","NP_001186540.1 (RefSeq)","","","","","","",""
